"norm_v1","ind_v1","average_score_v1","score_v1","prev_score_v1","mathscore_v1","funding_v1","year_v1","distid_v1","pct_wh_v1","pct_hi_v1","pct_aa_v1","percentfrl_v1","frl_bin_v1","fte_t_v1","fte_a_v1","fte_p_v1","yrs_teach_v1"
-13,1,-0.999199346896673,321.956486884567,-0.637339014693004,-0.736246869843861,96.9,2008,3366977,3.02999997138977,92.7300033569336,0.610000014305115,0.868181824684143,3,34,2,0,3
-20,1,-1.34206658639369,316.694258203756,-0.685865497374776,-0.684510734431037,96.9,2006,3467439,7.48000001907349,45.9199981689453,17.3500003814697,0.857142865657806,3,18,1,1,3
-52,1,-1.81514359163583,309.433607145727,-1.28028728724976,-1.45213060404459,96.9,2006,473379,71.5800018310547,2.10999989509583,1.04999995231628,0.842105269432068,3,7,1,0,3
-21,1,-0.323539380052518,332.326323504769,-0.729393038224419,-0.293882859298541,96.9,2006,5672538,3.64000010490417,92.5800018310547,2.55999994277954,0.855600535869598,3,36,1,0,3
-36,1,-0.336743120032741,332.12367626638,-0.876274804882113,-0.246959387645048,96.9,2007,3968676,2.88000011444092,58.1399993896484,16.2700004577637,0.7220339179039,3,26,2,1,1
-44,1,-1.56082916313166,313.336752519376,-1.43264820494215,-0.564194140447722,96.9,2005,5471993,7.07999992370605,92.1999969482422,0.720000028610229,0.869942188262939,3,38.0000000149012,2,1,2
-54,1,-2.19975143070291,303.530755638033,-1.59317482004947,-1.98954472383672,96.9,2006,161259,1.05999994277954,11.6099996566772,79.4199981689453,0.746701836585999,3,22,1,0,4
-2,1,0.799124550490484,349.55664957174,0.101253562255956,0.354623582271525,96.9,2008,5672561,14.8500003814697,73.0599975585938,3.45000004768372,0.557858347892761,2,26,1,2,3
-90,1,-1.87476931545464,308.518488528813,-1.78011620628519,-1.58848941055901,96.9,2006,1964733,0.370000004768372,69.5,29.6700000762939,0.976894617080688,3,56,2,1,3
-22,1,-1.28248136544225,317.608755194204,-1.33627253446629,-1.22352907547629,96.9,2005,2465722,16.0400009155273,81.129997253418,1.64999997615814,0.834905683994293,3,19,2,3,3
-92,1,-1.75226280197914,310.398683585485,-1.68650716298669,-0.797407805118714,96.9,2006,1964733,0.490000009536743,95.120002746582,3.60999989509583,0.793170750141144,3,55,3,1,3
-68,1,-0.651833647056852,327.28775665274,-0.998715180973748,-0.671676964406148,96.9,2006,4369369,0.579999983310699,84.6399993896484,4.21999979019165,0.994241833686829,3,30,2,0,2
-49,1,-1.96545787879912,307.126626303209,-1.29485915755789,-1.33582456319405,96.9,2006,3367173,12.5,79.8199996948242,5.92000007629395,0.928728044033051,3,43,2,0,2
-25,1,0.226588656418246,340.769531831938,-0.508703939433531,0.0598479270124068,96.9,2007,3667710,4.1100001335144,87.5400009155273,5.17000007629395,0.916568756103516,3,41,3,0,3
-1,1,-0.233366468193726,333.710271658321,-0.713732972599512,-0.388331385575444,96.9,2007,2465870,6.53000020980835,88.379997253418,1.26999998092651,0.772292971611023,3,34.1000000238419,2,0,4
0,1,-1.27435506001862,317.733475413995,-0.955300383718044,-1.05187740139342,96.9,2005,1062166,17.5900001525879,53.2700004577637,14.25,0.996148884296417,3,40.3700000047684,1,1,4
-14,1,-0.0259943558226692,336.892959741675,-1.25722264341713,0.176153967862941,96.9,2005,3166944,31.4400005340576,66.9000015258789,0.709999978542328,0.777777791023254,3,25.4000000655651,2,2.60000002384186,3
-11,1,-1.16304959580225,319.441759958735,-1.51968836233312,-0.838515974729679,96.9,2005,1973437,0.270000010728836,79.5100021362305,18.3899993896484,0.910338521003723,3,51,2,1,3
-57,1,-1.73174996942114,310.713508693797,-1.96933903394823,-1.42004617898237,96.9,2005,761796,1.64999997615814,7.1399998664856,78.3000030517578,0.991758227348328,3,23.0000000745058,1,0,4
-70,1,-2.77940818690901,294.634348935519,-1.60862525099544,-2.08980855215615,96.9,2007,3373676,11.0799999237061,82.870002746582,2.76999998092651,0.969773292541504,3,19,2,0,2
-45,1,-1.19086977524818,319.014783772849,-0.998649186292124,-0.82949223018093,96.9,2007,1964733,0.0799999982118607,75.1699981689453,24.25,0.952341139316559,3,61,4,1,2
-54,1,-1.45232323346266,315.0020706057,-1.31688977021705,-0.927416569172907,96.9,2006,2765995,1.75,97.379997253418,0,0.991253674030304,3,18,2,0,2
-3,1,-1.24976744132022,318.110839178749,-1.2089638380917,-1.42004617898237,96.9,2009,4168940,20.1100006103516,77.0100021362305,1.72000002861023,0.787356317043304,3,13,1,0,3
-90,1,-1.44548828903047,315.106971385009,-1.06417884203738,-0.744267976109415,96.9,2007,1964733,0.109999999403954,99.4499969482422,0,0.952643156051636,3,48,4,1,3
-10,1,-0.764790539202793,325.554126462764,-0.828462097201817,-0.757502801447581,96.9,2007,1062166,14.5600004196167,65.8499984741211,16.1100006103516,0.962628841400146,3,45.7700000107288,2,0.600000023841858,3
-7,1,-0.970781850063579,322.392630527487,-0.88575288136697,-0.818463209065796,96.9,2006,4970615,14.3500003814697,75.1100006103516,4.73000001907349,0.909923672676086,3,35.2000000625849,1,0.400000005960464,3
-62,1,-1.18533253061045,319.099767825534,-1.24376705665933,-0.75429435894136,96.9,2007,3667819,2.07999992370605,94.9800033569336,0.349999994039536,0.787197232246399,3,26,1.5,0,2
-51,1,0.997473284611332,352.600849417209,-0.633625276977439,0.675467832893702,96.9,2008,5471860,1.82000005245209,97.5699996948242,0,0.995447635650635,3,35,1,3,4
-47,1,-1.80889616813508,309.529490821213,-1.2705687515878,-1.11591256641343,96.9,2009,3968676,4.40000009536743,70.3300018310547,11.7200002670288,0.921245396137238,3,29,2,0,2
-43,1,-0.295740784143575,332.75296843268,-1.05904990289138,-0.415001563908411,96.9,2008,1062166,2.53999996185303,70.0500030517578,10.289999961853,0.967914462089539,3,37,3,0,3
-5,1,0.0967037607376013,338.776095467888,0.123968019697059,0.25034920081932,96.9,2008,1964592,1.63999998569489,57.9599990844727,32.2000007629395,0.893442630767822,3,37,1,4,3
-65,1,-2.08706753549915,305.260195948739,-1.62817781670451,-1.37593009452182,96.9,2006,3667876,5.23000001907349,58.1399993896484,33.7200012207031,0.926356613636017,3,25,2,1,2
-4,1,-0.557398235359351,328.737124439082,-0.641698886072289,-0.311128237769483,96.9,2007,1964733,14.2399997711182,79.3000030517578,2.74000000953674,0.883899211883545,3,49,3,1,3
-22,1,0.619208513371316,346.795349506865,-0.301312573519307,0.445863666042206,96.9,2008,1964733,2.35999989509583,91.5800018310547,0.839999973773956,0.92592591047287,3,32,3,0,3
-12,1,-0.934147765151908,322.954880022657,-1.30192537850826,-0.716595159493252,96.9,2005,5672538,2.27999997138977,89.7300033569336,1.26999998092651,0.793409407138824,3,39,1,0,4
-15,1,-0.834572174128119,324.48313781644,-1.28962432382868,-0.472553001363765,96.9,2005,761788,9.5,52.1800003051758,22.7399997711182,0.727414309978485,3,33,2,0,3
-28,1,-1.3644673631989,316.350457465167,-1.68020206659753,-0.676756998374335,96.9,2005,1663891,10.6599998474121,82.3000030517578,5.40999984741211,0.995081961154938,3,22,2,0,3
-3,1,0.894066563887563,351.013792536594,0.402851816664034,0.179161882712526,96.9,2009,2465748,8.17000007629395,79.1999969482422,0.300000011920929,0.80237740278244,3,37,1,0,3
-22,1,0.408290789850894,343.558244394027,0.0330818403232048,0.13872213862369,96.9,2009,2465722,17.8700008392334,79.4000015258789,1.74000000953674,0.771712183952332,3,19,2,3,3
-39,1,-1.15977561941649,319.492008015279,-0.652409878044554,-0.776753456484912,96.9,2007,2766142,1.78999996185303,91.0699996948242,1.63999998569489,0.955357134342194,3,33,2,1,3
-40,1,-1.70283354006511,311.157309810892,-1.16316116677939,-0.813115804888757,96.9,2005,1062331,3.70000004768372,74.3600006103516,6.84000015258789,0.905982911586761,3,18,1,0.670000016689301,2
-1,1,-0.502204133855636,329.584227779636,-0.518934060227334,-0.0716982157426853,96.9,2006,3066506,17.5300006866455,64.9400024414062,3.59999990463257,0.597752809524536,2,23.8000000119209,1,2,3
-31,1,-0.994453796073599,322.029320246203,-0.737273980760075,-0.449492320850295,96.9,2008,1964733,0.769999980926514,95.879997253418,1.02999997138977,0.435567021369934,2,24,2,1,3
-20,1,-0.574018354482366,328.482043587216,-0.855940806771784,-0.611518667414493,96.9,2006,3768338,0.779999971389771,84.4700012207031,13.3999996185303,0.961165070533752,3,30,5,3,2
-90,1,-1.81015200377537,309.510216613696,-1.25613786788814,-1.44892216153836,96.9,2007,1062166,2.15000009536743,55.1100006103516,10.0799999237061,0.995967745780945,3,33,3,0,3
-54,1,2.07894788744383,369.199013420697,0.991169461994364,1.35224867404985,96.9,2008,1062414,2.47000002861023,95.5999984741211,0.819999992847443,0.934065937995911,3,21.9300000071526,1,0,4
-48,1,-1.51837068175421,313.988393191655,-1.36020531178128,-0.873274101880415,96.9,2005,1563313,3.89000010490417,94.620002746582,0.899999976158142,0.934197425842285,3,46.5,2,4,3
-74,1,-0.284387229096049,332.92721955999,-1.26865514832622,0.189188265544469,96.9,2006,5472199,4.59000015258789,93.6699981689453,0.319999992847443,0.946202516555786,3,35,2,1.5,3
-38,1,-1.44664455577138,315.089225332585,-1.06577676584214,-0.925745505367583,96.9,2006,1563313,2.94000005722046,95.8199996948242,0.850000023841858,0.997151017189026,3,53,2,3,3
-21,1,-1.3989275867728,315.821571774298,-1.10778586138997,-1.11604625151786,96.9,2005,1964907,3.17000007629395,86.8899993896484,7.82000017166138,0.608879506587982,2,21,1,2,5
-47,1,-1.17707510701291,319.226500409692,-0.712885660647713,-0.638790428717373,96.9,2007,1363099,0.699999988079071,99.3000030517578,0,0.813519835472107,3,41,3,2,3
-66,1,-0.291029997540294,332.825268242978,-0.959171003383089,0.160111755331834,96.9,2006,1964733,1,93.0299987792969,1,0.84908789396286,3,31,4,0,3
-62,1,-0.133676599855272,335.240283347763,-1.14954237894519,0.193198818677247,96.9,2007,1964733,0.639999985694885,72.4300003051758,26.8099994659424,0.937738239765167,3,42,2,1,2
-12,1,-0.113779905230549,335.545652146663,-0.811047373077799,-0.29067441679232,96.9,2006,5672538,2.08999991416931,91.7900009155273,0.910000026226044,0.795306384563446,3,37,1,0,4
-8,1,-0.740410324962283,325.928307043006,-0.774845833606137,-0.49761895844362,96.9,2005,1563321,22.1800003051758,57.2599983215332,11.6899995803833,0.834677398204803,3,13,1,0,5
-5,1,-0.159205656379892,334.848470663544,-0.32087773412508,0.179362410369165,96.9,2009,5071167,5.67000007629395,85.9800033569336,3.10999989509583,0.877641797065735,3,45,2,1,3
-9,1,-0.486387171583624,329.826982009037,-0.852220327145563,-0.172764154688669,96.9,2006,3667876,9.02000045776367,66.8300018310547,17.3199996948242,0.909756124019623,3,19,1,1,2
-12,1,-0.15069073485143,334.979155252564,-1.12694708570847,-0.17978262267103,96.9,2005,4269203,1.13999998569489,94.9300003051758,0.509999990463257,0.996197700500488,3,42,1,1,3
-46,1,-1.30758775497256,317.223429482561,-1.64516352184792,-0.631972488391656,96.9,2005,1964733,0.239999994635582,73.6500015258789,25.1800003051758,0.908235311508179,3,22,2,0,2
-18,1,-0.291938272667492,332.811328295167,-0.147842032584333,-0.25698577047699,96.9,2009,1964733,0.150000005960464,99.0800018310547,0,0.95858895778656,3,32,3,0,4
0,1,-1.09467875635365,320.491096118134,-0.651400275619546,-0.507645341275565,96.9,2006,1964709,0,96.370002746582,1.74000000953674,0.921625554561615,3,35.0000000596046,1,3,3
-2,1,0.451769854306456,344.22554868454,0.131258426572429,0.531087920113721,96.9,2009,3073643,0.920000016689301,97.9800033569336,0.180000007152557,0.911926627159119,3,26,1,0.800000011920929,3
-8,1,0.0437663854814689,337.963627718656,-0.465492451739402,0.0149297319253024,96.9,2008,3367199,3.79999995231628,88.4300003051758,5.6100001335144,0.952983736991882,3,30,2,0,2
-62,1,-1.93668905816201,307.568161963752,-1.32560887981034,-1.5203100073018,96.9,2005,1062364,0,100,0,0.890804588794708,3,30,2,1,3
-55,1,-1.64699968585686,312.014231893637,-1.8987160496216,-0.807434187950657,96.9,2005,1964733,0,82.4800033569336,13.3800001144409,0.970802903175354,3,22,3,0,2
-2,1,0.435334856703729,343.973309025012,-0.256485134506947,0.364649965103467,96.9,2007,3073643,0,98.7200012207031,0.730000019073486,0.912568330764771,3,28.0000000298023,1,0.75,2
-53,1,-2.84713554916966,293.594888680621,-2.10080018257657,-1.89128617208368,96.9,2006,3667819,11.0200004577637,79.8399963378906,5.38000011444092,0.642473101615906,2,31,1,1.00000002980232,3
-36,1,0.27172929954462,341.462337558372,-0.275062136675538,0.291123157669223,96.9,2008,4169005,2.09999990463257,92.5899963378906,0.860000014305115,0.862962961196899,3,45.9000000059605,2,0,3
-1,1,-0.520326875900927,329.30608509938,-0.718821444219528,-0.486389409671845,96.9,2005,3066506,22.1299991607666,61.5900001525879,3.75999999046326,0.659707725048065,2,23,1,1,3
-89,1,0.148015580354787,339.563614652428,-0.153838517445126,0.138053713101561,96.9,2008,3066670,0.46000000834465,97.8399963378906,0.920000016689301,0.915254235267639,3,33,2,0,4
-79,1,-1.53673558392673,313.706533906777,-1.62615406816234,-1.1224631365303,96.9,2005,5472256,2.84999990463257,87.9700012207031,1.26999998092651,0.837025344371796,3,31,2,0,3
-4,1,-1.58515722971458,312.963372286523,-1.09502128832092,-1.09920192836019,96.9,2005,3667850,4.26999998092651,63.7299995422363,30.3099994659424,0.900259077548981,3,37,2,0,3
-25,1,-2.05387901628137,305.769563883564,-1.85434703374418,-1.9630750731604,96.9,2005,3373676,3.00999999046326,92.9899978637695,0.5,0.797996640205383,3,30,1,0,3
-25,1,-0.0889976242110574,335.926003533247,-0.0555444782895484,-0.128648070228122,96.9,2009,1764022,51.7799987792969,23.2700004577637,4.82000017166138,0.836477994918823,3,24,2,0,3
-3,1,-0.502913521104322,329.573340306305,-0.969082963840917,-0.183793175803808,96.9,2005,1964733,0.360000014305115,98.4199981689453,0.610000014305115,0.898181796073914,3,45,3,0,3
-6,1,-0.158887497647724,334.853353673096,-0.717846341203379,0.0879217989418442,96.9,2006,1973445,1.00999999046326,94.4700012207031,0.25,0.819095492362976,3,23,1,0,1
-2,1,-0.0402287837998911,336.674493797636,-0.0413899257075145,-0.0380095694273582,96.9,2007,3066506,10.1000003814697,82.1999969482422,1.63999998569489,0.763888895511627,3,36,2,1,3
-11,1,-0.414332386965783,330.932858309036,-0.26596875070864,-0.350565343575123,96.9,2006,1964725,1.49000000953674,46.1800003051758,19.0300006866455,0.953419208526611,3,42.8000000119209,3,8,2
-29,1,-0.435812041909042,330.603194686281,-0.020842294535496,-0.363933854017713,96.9,2009,3968676,0.680000007152557,83.8300018310547,5.23999977111816,0.895216405391693,3,21,1,0,2
-54,1,-1.54217992533987,313.622975706308,-1.15982222869436,-1.10080614961331,96.9,2006,1663917,22.3099994659424,65.3399963378906,8.96000003814697,0.838645398616791,3,25,2,0,3
-52,1,-0.464112044753653,330.168854307613,-0.800065438237212,-0.0323947950414707,96.9,2008,1062166,7.40000009536743,65.1800003051758,13.1000003814697,0.892141759395599,3,35.8600000143051,2,1,4
-13,1,-0.202641471244704,334.181830155424,-0.571603192505207,-0.184795814087001,96.9,2006,1964907,4.82000017166138,79.8199996948242,12.3500003814697,0.861445784568787,3,32,1,0,3
-4,1,-1.29910744039797,317.353582933915,-0.688686582589183,-0.879423616684008,96.9,2005,3467439,3.23000001907349,37.8800010681152,28.1800003051758,0.969976902008057,3,24,1,0,2
-74,1,-0.77624925843716,325.378261305484,-1.21609014884434,-0.510653256125146,96.9,2005,1964733,0,67.5199966430664,32.4799995422363,0.982400000095367,3,34,3,0,2
-7,1,0.156752377146012,339.69770451975,-0.1425309306574,0.216259499190713,96.9,2008,3768338,1.03999996185303,83.3199996948242,6.78000020980835,0.996871769428253,3,53.6400000751019,9,4,3
-2,1,-1.00131434719041,321.924026462796,-0.638125526286766,-0.908700654553282,96.9,2006,3367249,28.25,59.6199989318848,4.78000020980835,0.658509433269501,2,34,3,3,2
-90,1,-1.68440139521213,311.440201117266,-1.16536681813073,-1.01598295085507,96.9,2008,1964733,0.209999993443489,72.8199996948242,26.7600002288818,0.87408185005188,3,52,3,2,3
-77,1,-1.22500893379411,318.490825696531,-1.38481383104287,-0.681302291924816,96.9,2006,1563321,11.8999996185303,80.9800033569336,4.38000011444092,0.913816690444946,3,37,1,0,3
-34,1,-1.70289835797876,311.156315004025,-0.651464936914245,-1.06009903531562,96.9,2005,3375176,15.539999961853,76.1999969482422,5.44999980926514,0.86115700006485,3,30,1,2,2
-65,1,-0.00731118216636281,337.179703766584,-0.822166812905447,-0.329977837493535,96.9,2006,3467439,23.8999996185303,35.8499984741211,21.7000007629395,0.99056601524353,3,16,1,0,3
0,1,0.349946205197839,342.662788335928,0.159239443277675,0.165726529717721,96.9,2008,1363123,5.88000011444092,91.0800018310547,1.22000002861023,0.738336741924286,3,22,1,1,4
-42,1,0.0071567772157825,337.401753884073,-0.389030169739653,0.00169490658713609,96.9,2009,1964733,0.389999985694885,97.379997253418,0.519999980926514,0.982939660549164,3,43,3,0,3
-11,1,-0.349044248732103,331.934882048703,-0.370490087429586,-0.405376236389745,96.9,2007,3768023,3.28999996185303,79.6699981689453,4.92999982833862,0.636550307273865,2,22,1,2,2
-29,1,-1.11839566313171,320.127095791796,-0.48079754426988,-0.667064828303456,96.9,2006,761754,15.8699998855591,55.1599998474121,19.1399993896484,0,1,20.0000000298023,1,1,2
-26,1,-0.189812218332124,334.37872987302,-1.17233100543456,-0.319550399348312,96.9,2006,3968585,21.3999996185303,24.2800006866455,16.3199996948242,0.724279820919037,3,39,2,5,3
-11,1,-0.76431068112877,325.561491187733,-0.867805326766566,-0.313935624962427,96.9,2006,1363099,0.810000002384186,98.6900024414062,0.100000001490116,0.81010103225708,3,46,2,1,3
-6,1,0.829691421297586,350.02578119388,0.830480913414073,0.974254041285598,96.9,2007,2065193,39.4900016784668,53.9700012207031,0.930000007152557,0.836448609828949,3,24,1,0,3
-69,1,0.327298449725503,342.315197039141,-0.385176581563389,0.466518014676011,96.9,2009,1062166,4.78000020980835,54.1699981689453,15.1199998855591,0.899691343307495,3,36,2,0,3
-88,1,1.4690721835545,359.838814920996,-0.142728248008817,1.15974212367654,96.9,2007,4169039,10.8999996185303,72.5599975585938,0.75,0.751879692077637,3,16.5500000119209,1,0,2
0,1,-0.57959312971016,328.396483525731,-0.631431516088732,-0.324162535451008,96.9,2006,3367199,6.46999979019165,79.8600006103516,10.1899995803833,0.919664263725281,3,43,2,1,2
-70,1,-2.03822692342327,306.009787744185,-1.90481987758361,-1.39919130269193,96.9,2005,3373676,0.239999994635582,99.4100036621094,0.239999994635582,0.920521974563599,3,38,3,0,3
-48,1,-0.71491347387901,326.319625447288,-0.916591696976015,-0.40457412576319,96.9,2005,2765961,5.94999980926514,83.5100021362305,1.49000000953674,0.881081104278564,3,29,2,2,2
-72,1,-2.7736698666565,294.722419039436,-1.80036188483247,-1.75693264213565,96.9,2006,4469799,3.38000011444092,94.0800018310547,0.419999986886978,0.875264286994934,3,27,1,0,2
-38,1,-1.44102046878873,315.175542216831,-1.45191565317508,-1.09037871146808,96.9,2005,5672538,1.91999995708466,95.120002746582,0.589999973773956,0.86834317445755,3,33,1,0,3
-18,1,-0.524238358046273,329.246052786115,-0.754396433159028,-0.394948798244525,96.9,2008,2766142,4.84999990463257,88.0199966430664,2.71000003814697,0.941512107849121,3,34,2,1,3
-22,1,-0.564059558994409,328.634888342288,-1.38939965816538,-0.415001563908413,96.9,2005,3066506,3.27999997138977,92.3099975585938,0.449999988079071,0.908371031284332,3,40.9500000029802,2,2,3
-66,1,-0.291029997540294,332.825268242978,-0.959171003383089,0.160111755331834,96.9,2006,1964733,1,93.0299987792969,1,0.84908789396286,3,31,4,0,3
-6,1,-0.968337706590986,322.430142544967,-0.905065538956156,-0.91571912253564,96.9,2005,761754,33.7200012207031,37.7900009155273,11.0500001907349,0.610465109348297,2,19,1,1,3
-38,1,-1.44102046878873,315.175542216831,-1.45191565317508,-1.09037871146808,96.9,2005,5672538,1.91999995708466,95.120002746582,0.589999973773956,0.86834317445755,3,33,1,0,3
-28,1,-0.555331662951701,328.768841603458,-1.05700218281165,-0.557777255435278,96.9,2005,3768023,5.23000001907349,89.0599975585938,2.84999990463257,0.741679847240448,3,32.9800000190735,1,1.77999997138977,3
-3,1,-0.651925442175601,327.286347807417,-0.803704570473207,-0.284057004123237,96.9,2006,3667850,7.21000003814697,80.8899993896484,10.1800003051758,0.818077802658081,3,42,2,0,3
-5,1,0.607377980063879,346.613777853152,0.486581442564213,-0.0163525825103607,96.9,2008,3968619,8.63000011444092,87.8199996948242,0.509999990463257,0.868020296096802,3,12,0,0,2
-3,1,-1.78437562276915,309.905825163575,-1.26782948653138,-1.51629945416902,96.9,2005,3667686,10.7600002288818,81.1699981689453,5.38000011444092,0.796491205692291,3,41,2,0,3
-64,1,-0.55522100488158,328.770539951983,-0.474678363599269,-0.344215301114894,96.9,2007,1973437,0.790000021457672,64.9100036621094,34.0400009155273,0.992084443569183,3,16,1,2,3
-18,1,2.01956061320656,368.287554460007,0.677322112204634,1.32116688727082,96.9,2008,1964733,27.4300003051758,64,3.14000010490417,0.697142839431763,3,20,1,1,4
-62,1,0.10099382940234,338.841938219162,-0.683687319456841,0.491383444099227,96.9,2009,3667819,3.76999998092651,88.9599990844727,4.17000007629395,0.846567988395691,3,34,2,3,3
-10,1,0.895620251413037,351.037638089962,-0.224962272027974,0.721589193920636,96.9,2009,3667611,18.75,44.4099998474121,28.9500007629395,0.773026287555695,3,18,1,0,3
-4,1,0.649610471558999,347.261950097119,-0.41934919423132,0.714570725938276,96.9,2006,761697,24.3500003814697,18.8400001525879,21.7299995422363,0.555708408355713,2,39.6000000238419,2,1,2
-79,1,-2.10312658822855,305.013726183989,-1.80494228736921,-1.56041553862957,96.9,2006,1964733,0,63.4099998474121,36.060001373291,0.906794428825378,3,58,6,0,2
-12,1,-1.03007835274247,321.482564702807,-1.00259396697443,-0.885639974039811,96.9,2005,1964733,0.239999994635582,99.5999984741211,0,0.949599981307983,3,63,5,0,3
-45,1,-2.40125566645312,300.438126052817,-1.42033707488459,-1.87524395955258,96.9,2005,1964733,0.319999992847443,81.870002746582,17.5799999237061,0.938242256641388,3,61,4,0,3
-47,1,-0.999832795189721,321.946764900687,-1.25373993260628,-0.439866993331627,96.9,2006,1363099,0.850000023841858,99.0299987792969,0.119999997317791,0.809002459049225,3,40,1,0,3
-23,1,-0.865704666453897,324.005325196423,-1.10156176609882,-0.644405203103265,96.9,2006,1062166,7.59000015258789,56.7400016784668,10.8900003433228,0.997003018856049,3,46.450000077486,3,0,3
-22,1,0.496078741841719,344.905588863197,-0.19982059563577,0.232301711721823,96.9,2008,1964501,0.180000007152557,95,0.360000014305115,0.975000023841858,3,27,1,0,4
-55,1,-0.776296715353953,325.377532950249,-1.04849954670518,-0.470347197140735,96.9,2007,1363099,0.579999983310699,99.0400009155273,0,0.921153843402863,3,27,1,1,3
-37,1,-1.26939310600857,317.809630070074,-1.50162263955302,-0.889048944202669,96.9,2005,1062414,3.40000009536743,94.4199981689453,0.239999994635582,0.851941764354706,3,26.0000000298023,1,0,3
-70,1,-2.03822692342327,306.009787744185,-1.90481987758361,-1.39919130269193,96.9,2005,3373676,0.239999994635582,99.4100036621094,0.239999994635582,0.920521974563599,3,38,3,0,3
-11,1,0.597232139387937,346.458062381839,-0.0739085640739273,0.253958698638818,96.9,2009,1062166,23.1200008392334,52.6500015258789,7.65999984741211,0.828690826892853,3,41.0100000649691,2,0,4
-54,1,-0.0225596443135366,336.945674715086,-0.997804739252299,0.204227839792383,96.9,2005,1062414,2.49000000953674,96.379997253418,0.680000007152557,0.857466042041779,3,26.5300000011921,2,0,3
-28,1,-1.7283061432339,310.76636355669,-1.57744065677634,-1.38194592422099,96.9,2006,3667876,7.46999979019165,57.4099998474121,27.6399993896484,0.947805464267731,3,41,3,1,2
-14,1,0.181155476646446,340.072236336439,0.13694481836382,0.496998218485114,96.9,2007,3166944,27.3299999237061,71.0699996948242,0.230000004172325,0.65603643655777,2,27.500000089407,1,2.80000001192093,3
-16,1,-1.67790555146029,311.539897475971,-1.1842079061259,-1.31657390815672,96.9,2005,5672538,2.27999997138977,93.4499969482422,1.69000005722046,0.867924511432648,3,48,1,0,3
-77,1,-1.85952552268465,308.75244591604,-2.06876144435594,-1.23422388383036,96.9,2005,5471902,2.16000008583069,93.9199981689453,0,0.970588207244873,3,21.8000000119209,1,0,3
-7,1,-0.21139864803681,334.047427501657,-0.232283644029762,0.115995670871286,96.9,2008,1062265,2.15000009536743,96.0599975585938,0.360000014305115,0.815742373466492,3,26.8600000441074,1,2,4
-6,1,1.22418084540099,356.080292452637,0.429411441590562,0.93174217807816,96.9,2009,3367090,8.05000019073486,83.9000015258789,7.32000017166138,0.753658533096313,3,21,1,1,4
-27,1,-1.35880328172648,316.437388173445,-0.936547516216875,-1.02099614227104,96.9,2006,3066670,0.740000009536743,98.0999984741211,0.109999999403954,0.658587992191315,2,45.0000000596046,2,0,3
-7,1,0.212191471468872,340.548567940274,-0.167567047151632,0.522064175564974,96.9,2007,1965110,1.08000004291534,95.4499969482422,0.649999976158142,0.809523820877075,3,23.5,1,1,3
-31,1,-0.5394545526395,329.012518967839,-1.18915984469052,-0.276035897857683,96.9,2005,1973437,0.879999995231628,52.7299995422363,45.6800003051758,0.76014107465744,3,28,1,0,2
-54,1,-0.843689772279964,324.343203518356,-1.91925778675355,-0.68076755150711,96.9,2005,1062539,6.36999988555908,72.9300003051758,1.5900000333786,0.894904434680939,3,18.4000000059605,0,0,3
-59,1,-1.64120688004756,312.103138226353,-1.50867801936289,-1.3582836607376,96.9,2005,1964857,7,68.8399963378906,16.8500003814697,0.805246412754059,3,49.5,2,1,3
-4,1,0.201720209334989,340.387857993164,-0.155362930864062,0.247341285969737,96.9,2007,1964733,0.46000000834465,99.1600036621094,0.0900000035762787,0.412639409303665,2,56,3,1,3
-3,1,-0.263836080741779,333.242632728225,-0.313932891659627,-0.00271670185891933,96.9,2007,3367090,4.8899998664856,93.2200012207031,0.560000002384186,0.867777764797211,3,42,1,0,3
-18,1,1.09813476270267,354.145773096247,0.400257881355657,0.707552257955918,96.9,2007,1964733,26.9799995422363,64.8099975585938,3.23000001907349,0.712609946727753,3,18.5,1,1,4
-51,1,0.997473284611332,352.600849417209,-0.633625276977439,0.675467832893702,96.9,2008,5471860,1.82000005245209,97.5699996948242,0,0.995447635650635,3,35,1,3,4
-5,1,0.71029078296125,348.193254223725,-0.899152524728081,0.0247555871006043,96.9,2005,1964477,21.9099998474121,42.9599990844727,32.7000007629395,0.742608666419983,3,24.4900000095367,1,1,3
-5,1,0.780524681580856,349.271184084343,-0.458336018245653,0.496998218485117,96.9,2006,1964725,1.80999994277954,56.1100006103516,26.5300006866455,0.923611104488373,3,37,2,5,3
-46,1,-1.51762793503316,313.99979265666,-1.04851689949418,-1.13930745968797,96.9,2007,4469799,4.25,94.3899993896484,0.340000003576279,0.860544204711914,3,28,2,0,3
-1,1,-0.108506606349054,335.626585235101,-0.363671817772637,-0.0364053481742488,96.9,2009,1964279,1.71000003814697,95.629997253418,1.13999998569489,0.838403046131134,3,27.0000000149012,1,0,3
-3,1,-0.502913521104322,329.573340306305,-0.969082963840917,-0.183793175803808,96.9,2005,1964733,0.360000014305115,98.4199981689453,0.610000014305115,0.898181796073914,3,45,3,0,3
-1,1,-0.791089077463499,325.150503992149,-0.859026001905805,-0.227909260264357,96.9,2006,1964733,0.430000007152557,99.1399993896484,0.340000003576279,0.954662084579468,3,59,4,0,3
0,1,-0.387327832650809,331.34731651285,-0.424942532660394,-0.53612026851828,96.9,2006,3367033,2.47000002861023,96.4800033569336,0.519999980926514,0.903645813465118,3,42,2,0,3
